"Gene.name"	"Row.names"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"11VG"	"37VG"	"38VG"	"50VG"	"54VG"	"55-VG"	"12MII"	"13-MII"	"16MII"	"17-MII"	"53MII"	"7-MII"	"85-MII"
"ATG7"	"ENSG00000197548"	3.33880139817256	6.19345873647392	64.0817911540119	6.32879436028065e-08	0.00100330376993529	7.08241410304436	7.07825348048778	7.03303651568237	6.86470421858869	7.44699168459114	8.50215393053924	3.98276055074379	3.77018987223633	4.08166315923962	4.52273961341731	4.65410234921235	2.82007898231529	4.35451469023261
"CNN3"	"ENSG00000117519"	-2.69597316972429	10.6467583715417	58.4474463518276	1.31022596615915e-07	0.00103855061207605	8.20476249073255	7.99306895466894	8.43928007978345	9.44751519108268	8.41266817769661	8.51738648424571	10.4784007928147	10.9974930925503	11.7583675489451	11.1716192758916	11.874247763138	10.9998487453164	11.2040051820853
"MED30"	"ENSG00000164758"	-4.30380976713617	6.6846084035339	52.7348093430068	3.23251994577497e-07	0.00128571393513431	2.5458603016238	4.1421435009357	3.19466515275217	3.1074852100508	2.0193462523607	2.8560776374529	6.68422120699136	7.16275708280533	5.41187947680491	7.1051983429116	7.74902946368779	8.07988980939983	8.18405417047031
"ASTN2"	"ENSG00000148219"	2.77734719523436	6.03715977354952	49.9303394213579	4.54687473282066e-07	0.00128571393513431	7.56163849531095	7.48441842238605	6.32560920588883	7.29367386296685	7.08454449844941	6.70424560390706	4.40546612737116	4.35743906452247	4.38593599702955	4.63786907396712	3.4487283788727	4.72549927382808	4.2740565484474
"TMEM128"	"ENSG00000132406"	-4.39159670613451	7.7717445353314	49.960385100553	4.90438134146461e-07	0.00128571393513431	3.16653870533634	4.29441243110732	3.96237210732735	4.60416102120581	3.91405684783859	4.83808238381052	7.61294978513174	7.59429557838481	6.6962395249395	8.38603448976091	8.87110994741354	10.1841102916747	8.12492475170642
"CCDC127"	"ENSG00000164366"	3.23362231533238	4.75160316957214	48.4798908212675	5.70485447579827e-07	0.00128571393513431	5.29874606706918	6.47371799462541	5.78313665769107	6.12726177211988	5.81384635708789	6.06980835439563	2.82796943016404	3.50971235033427	3.29774718128223	3.13274635847006	1.35262104809027	2.05387874447892	1.74702200555991
"HDC"	"ENSG00000140287"	3.7398071556946	7.32285824411722	47.7824328581613	6.88368168842242e-07	0.00128571393513431	8.60714013084892	8.9170664848339	7.6856887495531	8.90316063470125	8.47739920841075	8.60486030903757	4.86958816458397	4.75105434871359	4.43165263298748	5.21250437482688	3.94814188982654	3.15012828644918	5.96387012459374
"TIFA"	"ENSG00000145365"	-2.12067954325585	7.35127416243908	47.1966476857953	7.00117605061409e-07	0.00128571393513431	5.7491536045033	5.715794427975	5.61858076506931	6.31202924203565	5.92733500556075	5.99217757228741	7.75317116701108	7.78978179310543	8.09615614128586	8.11745020579635	7.68021595357014	8.88748087952861	7.2778909788098
"ZFAND2A"	"ENSG00000178381"	4.02205497688384	10.173658368897	47.3045454065675	7.42611896390068e-07	0.00128571393513431	11.6790101613282	10.7042711882164	11.124016270622	11.1985422793344	11.5465328302913	12.4630541760372	6.56467191921364	7.5918872532239	6.21860208703399	8.18404274639862	7.53558331781929	7.88175276389017	7.8499918822358
"ZNF738"	"ENSG00000172687"	-2.98028147332025	7.40659528966975	46.7535789372843	8.11022478479976e-07	0.00128571393513431	4.84604132641201	5.45050788716795	5.46079599647608	5.2536852422459	5.03467414665538	4.48913370133232	7.64790107268608	8.29852145695812	8.69446301854832	7.8038128065722	8.14693679920369	8.73897979910246	6.04326420888443
"OSER1"	"ENSG00000132823"	3.69667845849063	5.78738828096203	45.8133678476063	9.44233362743789e-07	0.00136081195450703	6.60096265205328	6.87177638846178	6.69776300712522	7.06374127293132	7.14473729821134	7.85177982785606	3.44533271458393	2.79585870222495	2.62082382734338	3.53597572815359	4.25987366651094	3.88451380731017	2.3355343436112
"KHK"	"ENSG00000138030"	5.37346139205072	4.06565396818347	42.1689826700758	1.73924641595659e-06	0.00229768945267999	5.38631189107313	5.66214546218795	5.22928821543328	6.23987655024416	5.03410118512263	5.00617690848738	0.982709899538804	0.865224763098445	0.344749684058919	1.18764876657277	-2.76154661560475	-3.8729124146148	-0.978264911563857
"ZNF593OS"	"ENSG00000236782"	3.87285237682133	4.79726732196182	40.9620624200246	2.14620937316222e-06	0.00244201913325298	6.5433939599845	6.36117048417147	5.6727368990953	6.37409887762716	6.19514838233873	4.73549079222475	1.70659639049088	3.3121901820236	1.33709665104638	2.88224273644003	1.9690510548179	0.689483651966096	2.13947234748374
"SEH1L"	"ENSG00000085415"	-2.6542114720462	7.34375457867372	39.8067488989447	2.63510797927896e-06	0.00244201913325298	5.26936582026222	5.26977624981044	4.87758576392259	5.87634562686292	4.85152610807036	5.02305680559223	7.50639693797398	7.27860605552845	7.225908316493	7.81990856348739	8.55505431298256	8.39292077980452	7.89096987283526
"MOB1A"	"ENSG00000114978"	-2.21054811193572	7.53130984589092	39.178371174418	2.77009552551095e-06	0.00244201913325298	5.26966357530392	5.83912386826127	6.02572999647517	6.08247231061342	5.49860533443265	6.40066038355661	7.52215621074179	7.88206231911495	7.54347841366731	8.11312566008487	8.29409925102641	8.91650166741877	7.98654161781868
"DEPDC7"	"ENSG00000121690"	-2.55808995447368	10.515563970772	39.1930390375286	2.81332466826618e-06	0.00244201913325298	8.61217606720375	8.61119334522134	7.81936233758771	8.86876747854197	8.79275072204335	8.85817503451617	10.1052158321452	10.8597707084495	10.974291807593	11.3833177700581	11.243921076028	12.2180827435043	10.5889284468097
"ZNF225"	"ENSG00000256294"	4.18332777491191	3.33713125067985	38.7843795601006	2.9778188796672e-06	0.00244201913325298	3.94623000198798	4.71213153113222	3.60908307712801	5.403907085506	5.14986570003474	3.17945331346668	-0.143882859553171	-0.723858657659878	-0.981263407512175	0.699204125175228	1.99568199017988	-0.311328601801055	0.000374064985679118
"GNAI1"	"ENSG00000127955"	-2.21054948192918	8.342423998164	38.5380845919504	3.11628254434852e-06	0.00244201913325298	6.22211303724926	6.91163676781886	6.77964010006854	6.70533654656093	6.94851025584338	6.44638817676223	8.19874295064991	8.51959460029729	8.58275222916203	9.16301501055435	9.28359662912657	9.58752717262142	8.39376862019938
"SCOC"	"ENSG00000153130"	-2.27337716462247	7.6295524995793	38.4033845295753	3.20252460318343e-06	0.00244201913325298	5.8074976375798	5.81469780335629	5.48032672860729	5.76364031695678	6.04145586776254	6.93296135180354	7.70091073049925	8.1602477302876	8.40953949480931	8.5744678440911	7.84757810406763	9.35692776620797	7.21919388958435
"MAP1LC3B"	"ENSG00000140941"	-1.85763641697698	8.36436097051069	37.9575836260047	3.47128771716505e-06	0.00244201913325298	7.36611394392269	7.2106912656624	6.71533547661252	7.06396483969125	6.81065212430931	7.03158862553412	8.68461129772021	8.8569164014056	8.60662158626479	8.92739080558018	8.5847016855358	9.50651001339906	8.95834827503553
"CCZ1"	"ENSG00000122674"	-2.22619657836565	8.11206689863713	37.8988230415906	3.50961546723377e-06	0.00244201913325298	6.62561495458833	6.45620382216537	6.66852178510107	6.62209276823909	5.99483754036945	6.40966550936418	8.60701452402383	8.43813447943281	9.5946412822368	8.3959362150296	8.31740053121677	9.07344376752038	7.764548398117
"MAGOH"	"ENSG00000162385"	-2.79104180873621	8.38993801311883	38.1956343222532	3.53203376173562e-06	0.00244201913325298	6.18924432246253	5.7886287134531	5.97357263097492	6.129456386613	6.13965089188041	7.27327729080607	7.77181049056311	9.13713461132127	8.46903834308672	9.13704716912719	8.4322318154903	10.0971247172508	9.61495591102142
"SKP2"	"ENSG00000145604"	-2.3359434695238	11.4431160763002	37.8482797666857	3.54295338830622e-06	0.00244201913325298	9.05898029257995	9.36773268785337	8.46145034102312	10.2322262397837	9.89891148207698	10.1233710098687	10.8190459453991	11.216718475312	12.1495014032497	12.1443586328691	12.1250279305041	11.776312690166	12.8046982139197
"ATP6V0D1"	"ENSG00000159720"	2.50057208010774	6.06610117305556	37.4752101296745	3.83856122448599e-06	0.00253552962882402	7.12324699682702	7.24471086691682	6.42692776386325	7.49975883693989	7.03981695464401	7.07671074565389	4.62257607315188	4.9778523947179	4.46167784794328	4.49255842632281	5.01386832003745	3.5926258031814	4.66081160025832
"GTPBP10"	"ENSG00000105793"	2.02964893384574	7.83919143747206	36.8308314853219	4.29331287524626e-06	0.00263263467986304	8.6810793398485	8.79538565485699	8.20055075571309	8.58576890686406	8.8305650842384	9.09852610702143	6.57871113900945	6.8079649267847	6.39530644948299	7.37130714071105	7.03054696842328	6.66996877144395	5.13844130638162
"DDX11"	"ENSG00000013573"	4.27140157243834	3.7528310442184	37.049112546252	4.31770022560014e-06	0.00263263467986304	4.99525664885682	6.26875546801734	4.25773854792825	5.40308905919874	4.39863053700361	3.38151107157269	0.906548770807873	0.196687141056936	1.92432549504599	1.27683597020077	1.27350025379175	-2.05754225652325	-0.390728838724192
"NDUFB5"	"ENSG00000136521"	2.1670707831211	7.22955296858602	36.0418867385877	5.0260375060221e-06	0.00295102861418401	8.14247680738444	8.1719667905586	8.52868365950293	7.66080563117573	8.35152393278167	8.71725725482301	6.19210304077447	6.13109850447058	5.48610985521028	6.26605644742759	6.82592474750814	6.51149194456415	4.43834661202315
"DNAJC11"	"ENSG00000007923"	2.20498123594329	4.87415738793971	35.4740699543353	5.57705624538916e-06	0.00298166674790837	5.75540077295876	5.81219437080878	5.23244578847775	5.95882615454206	5.87445500533099	6.34567577934054	3.5374961467725	3.09481991052347	3.15778649903909	3.24553125937761	4.47006273388873	3.36560746165439	4.15663948394253
"PCCB"	"ENSG00000114054"	2.62914596983125	7.34833795428927	35.7398683620809	5.60979878749325e-06	0.00298166674790837	8.21908558660937	7.75843635111728	6.66083312487654	8.03926014554296	8.72537402864748	9.40261390057874	5.18094193317205	5.02034182780486	5.49415141503378	6.17483709727528	6.87257272629733	4.89427219019488	5.34200020772615
"SHD"	"ENSG00000105251"	3.784736250286	6.78743972510058	35.6783684807292	5.6766598553266e-06	0.00298166674790837	8.05024442724794	7.40494303173595	7.38191611211107	7.61772164276264	7.81413982926167	9.31210021913957	3.46275345757126	5.47382407024469	3.41629791684676	4.76942384456478	2.57759471090188	4.12105067368347	4.58788051979132
"ZC2HC1C"	"ENSG00000119703"	3.46619828323357	3.07541761828714	35.2467918535446	5.83054747903612e-06	0.00298166674790837	4.45734024852365	3.92993115697019	3.13642424949989	4.66061725684427	4.42776323550286	3.79362770932268	0.855918344346843	0.686088539590571	1.30089801794745	0.506535365881075	1.11592096633541	0.584689300117567	-0.495418538953414
"APIP"	"ENSG00000149089"	-2.64056313506612	5.57330951592518	34.6877478615185	6.50930177472817e-06	0.0031336196438683	2.1334731983203	3.7063495829412	3.39566168024003	4.02001383378794	3.53915797946154	3.85350313951389	5.97668021919185	6.15504210137621	5.7281284765377	6.6783223180091	5.71019089928588	6.60799495146771	6.11573279446729
"HMGN1"	"ENSG00000205581"	-1.78137707495714	7.67647184729404	34.677115206646	6.52302076879164e-06	0.0031336196438683	6.18352129960989	6.74965252564933	6.69382441629761	6.60956294189612	6.37967088925134	6.60616120996655	8.18073197266092	8.47426437103289	8.46145478197812	8.46341331830878	6.99768008255173	8.73362855165129	8.44587722301231
"CNP"	"ENSG00000173786"	2.59771217429534	4.16805351182228	34.4886200151903	6.77155077386467e-06	0.00315733512994343	5.52148171976207	5.55608843125727	5.34750531828639	5.20553690392391	4.76770487790123	4.72377497650952	1.7620369768313	2.20897684651547	2.65730594636887	3.47695926939044	2.85246406738091	1.80989331961943	2.89415467797345
"C7orf25"	"ENSG00000136197"	6.37169871879436	3.16250622937409	34.3550003538299	7.3490202267507e-06	0.00329484051010991	3.09366637062521	5.101000918037	3.07513711036996	5.34349379187773	4.18476918777881	5.19083363851303	-0.00305519476887839	-1.39254769008827	-2.4713733870052	-2.27219255950535	-0.889392337201167	-3.8729124146148	-3.8729124146148
"ISOC1"	"ENSG00000066583"	-2.05808491968291	8.46750973304414	33.988782836172	7.48213324695369e-06	0.00329484051010991	6.85997349967267	6.89395455850173	6.59842364417524	7.33577155928319	6.81010394590485	7.05679263496549	8.21339518331607	8.55026243801677	8.77829157689648	9.10339464403388	9.18572907725666	9.84610043507604	8.73087093791178
"PCGF6"	"ENSG00000156374"	-2.21961795460775	7.25658685513418	33.609038530602	8.2156912221361e-06	0.00337736658314042	5.30226061042706	6.03425403220657	4.91083376217876	6.00988612457433	5.27776953917157	5.06625623625588	7.28070125174132	7.36398707153924	7.90004967446015	7.75831989497494	8.28755840342723	7.66982720443761	7.52172926069114
"MRPL44"	"ENSG00000135900"	-1.89911441836938	8.29274268410053	33.4318949916073	8.37118496875571e-06	0.00337736658314042	6.74962381423926	7.02203028381977	6.30080436682356	6.90038322170445	6.98229705626504	7.16524595128288	8.16860195604362	8.45209443321757	9.15059429953743	9.05327365972716	8.64151535832019	9.1099833751219	8.57297761399875
"NFKBIA"	"ENSG00000100906"	-2.33004585398223	10.8706556097486	33.2882937754994	8.6835476749545e-06	0.00337736658314042	9.34015122258098	8.91932084790844	8.12252440177277	9.51411476857896	9.35500133165601	9.39574449005469	10.3443179223857	11.4333966793401	12.1086945059839	11.7704923455516	10.4486321322492	10.9002502902358	12.308693326847
"ADA"	"ENSG00000196839"	3.09801324556346	5.06653272222969	33.4346410894282	8.81184692207396e-06	0.00337736658314042	6.52831166884794	6.52114814747386	5.53799571687135	6.45965025745508	5.74462909914152	5.42728862425102	2.37675892460597	3.06209890822004	3.65077287121304	3.51781057718956	3.03791248184419	3.30450174214584	0.480786264206935
"GDI2"	"ENSG00000057608"	1.8299993953211	7.69435447997818	33.1030043277818	8.95005189079417e-06	0.00337736658314042	8.69730789839693	8.57094098698091	8.07840338296295	8.65536666260772	8.30807412403032	8.8941650493654	6.7983969533369	6.90913264560941	6.72485076445287	6.16472094766918	6.84452945168336	6.50446847175008	6.99655711066636
"UBE2C"	"ENSG00000175063"	-2.24716518224649	8.98738876416432	33.0653942166715	9.2581852562991e-06	0.00337736658314042	7.81920069923767	7.35984294418347	7.32575941737007	7.27749172384098	7.00347920353438	7.58279794404549	8.79119678100416	9.76720782257393	9.55734868415276	9.87358887915034	8.66287868975773	10.2701612220314	10.0129545764286
"HMGB2"	"ENSG00000164104"	-2.7438023727346	8.61168429947413	33.1588635395956	9.33221237013207e-06	0.00337736658314042	5.69983779877398	6.75546363477116	6.36447790734288	6.34250714356071	6.72711680054171	7.42956171820309	8.09214507145773	9.64958908697912	8.56201711815471	9.9171010678363	7.58641407887554	10.4154912602803	9.49637606464246
"MEGF6"	"ENSG00000162591"	7.45448964516507	-0.304654573965016	32.9944286396925	9.39739318936648e-06	0.00337736658314042	-0.113350977640605	-0.870324312576553	-1.35094573045275	-0.863407571168159	1.70925510604042	2.81714036185999	-3.8729124146148	-3.8729124146148	-3.8729124146148	-2.86455365191194	-3.8729124146148	-3.8729124146148	-3.8729124146148
"LIN7C"	"ENSG00000148943"	-3.52432528897516	7.62703090109461	33.0257224744004	9.58692337357718e-06	0.00337736658314042	3.85274087387286	4.76115660719978	4.16903747008869	5.4532254398373	5.21568950858668	5.62717588204427	7.44448848795632	7.40776025135981	6.5064300138857	8.03162827311441	9.22903850814502	9.72444843924913	8.6522703672295
"AHSA1"	"ENSG00000100591"	-2.25097106100772	8.61371690954195	32.4466192759535	1.0604934974483e-05	0.00365478335109737	6.81355967755334	6.98659183376506	6.18182605627977	7.26661425822023	7.35351291447516	7.31816737406885	7.77263389678035	9.16844057849215	8.90089620015793	9.53026803888474	8.31189132232464	9.54204638993674	10.3499666594812
"EPB41L5"	"ENSG00000115109"	-2.5114848663835	9.6374817055783	32.1456376685432	1.14746217481986e-05	0.00371887733316416	7.274995988011	8.08777641344062	6.71565098218752	8.07825601091294	7.95983047673783	7.24348327232477	9.52474248660005	9.503377563872	10.4768873980796	10.1615213180838	11.181327429322	9.24944313464514	10.0165795217911
"C16orf74"	"ENSG00000154102"	-2.63608605994112	7.11195984065628	32.0918039370784	1.16026277873558e-05	0.00371887733316416	5.33642932782439	5.21100207494054	4.38371981283847	4.98581786333983	5.33889592900063	5.12431967030522	7.2382238103237	7.26574175384832	7.15635197289698	7.35001124209117	7.7301362922572	6.67568631972373	9.13361580147085
"TMEM69"	"ENSG00000159596"	-2.32887060890687	7.86562679015118	32.0593011896965	1.16806689502013e-05	0.00371887733316416	6.15112854683109	6.31459163940352	5.5610183941835	6.36233337345617	6.3278196650164	6.16958262444858	7.32718059518749	8.47754819784848	8.06971123763908	8.48716218593757	8.24093267788034	9.14203165147231	9.02511741808927
"RBBP7"	"ENSG00000102054"	-2.11235739961941	10.3963136584332	31.7613720575188	1.18083110089462e-05	0.00371887733316416	8.71917560273544	8.69441924353174	8.03427116473186	9.12102445153759	8.94703394533073	9.6272749314249	9.70234539196466	10.7515178720158	11.1166669078076	11.0248582226137	10.9219554376519	12.0077970100035	10.895919742102
"RNFT1"	"ENSG00000189050"	-2.29925916276912	7.07061146085116	31.8787184512161	1.19638392727794e-05	0.00371887733316416	5.42091226532612	5.7791501706083	5.5721472292024	5.38960276415921	5.75767678354261	5.13578999252794	7.43963514676633	7.56594652938721	7.38219010866909	8.01334763920618	6.76265611891245	9.2165935992533	6.56096103627973
"SDCBP"	"ENSG00000137575"	-1.98306316487916	7.77558205182185	31.1598746638664	1.34021393821981e-05	0.00383999907031998	5.66869901408528	6.22557816747814	6.22281708095351	6.512976452266	6.92135025835809	6.69007046206175	7.56737622829057	7.56184922220187	8.07963619221398	8.74203946163303	8.97786194458196	9.13153009131851	7.88906315051042
"PDLIM2"	"ENSG00000120913"	5.01881392687602	5.38643189698256	31.3894495005965	1.34239900987984e-05	0.00383999907031998	7.85320752122425	7.4929083968049	5.61941850991685	6.79195413088561	6.0648808670287	4.18699378191268	2.39791796564513	2.41546892988116	2.12828346394079	2.95096903670654	-0.635655233823043	-0.777865772642085	-2.44654999348077
"EXOC3"	"ENSG00000180104"	3.88288863006466	2.60584064831173	31.0857840070506	1.36142031115176e-05	0.00383999907031998	3.41231651517977	3.51657428127541	3.36539880216434	4.57471127622784	3.42499144518009	3.36270725573862	1.01925352143411	-0.723902457929318	0.701357947750913	0.230254009916533	-0.682931336546335	-1.75115940124021	-2.48932944326018
"KPNA2"	"ENSG00000182481"	3.92323885721946	8.550721820548	31.1829528733288	1.40173709150365e-05	0.00383999907031998	10.1149857699371	9.52486056022556	8.36344213575951	10.5131331754373	9.73488012545311	9.65423507903993	4.78799147078263	6.11992006659557	5.8457351653179	5.98375415157062	6.00702531384926	2.5049397395198	6.90179893978498
"TRIM13"	"ENSG00000204977"	3.69842370697492	6.10544678027706	31.1791889131497	1.40284498638921e-05	0.00383999907031998	6.24433442524886	6.65403457992147	7.08711025509922	7.1264265422256	7.37722002228818	8.75819611596841	3.35380923432324	3.20158385870792	2.14884962883606	3.6717835978473	3.90283539605457	3.82278370106579	4.86451407655019
"UBE2T"	"ENSG00000077152"	-2.45921196190093	8.47580498171086	31.1165554385534	1.42142205396266e-05	0.00383999907031998	6.52301649641859	6.39151901026724	6.31331399437474	5.96236167118661	6.50017598928117	7.79755219270804	8.83290717392325	8.65144736774296	8.38637932999598	8.84744180175761	9.11257373013843	10.1782818554431	9.40747214060406
"SRP68"	"ENSG00000167881"	2.35796577480468	6.5598487267499	31.0741179310871	1.43416194064705e-05	0.00383999907031998	7.32712557355419	7.34560872533467	6.68940558473525	7.75602127978382	7.53868446965433	7.58830080545275	4.39768900544768	5.93569225832559	5.39168959927084	5.4406468179566	4.27191144645542	4.15851827958462	4.80204434786758
"SOHLH2"	"ENSG00000120669"	-1.8882615377398	8.82284515000764	30.8113268496284	1.44323139930846e-05	0.00383999907031998	7.41120837568654	7.42893868645699	6.80531602128604	7.86879923292476	7.46159954236879	7.6699724842838	8.61873080117507	9.62132841826656	9.67531860961937	9.38725908796431	9.54380303979943	9.44629243277264	8.96444359418314
"SDCCAG8"	"ENSG00000054282"	-2.43638165612528	8.7498553564788	30.9603579561525	1.46893376545351e-05	0.00383999907031998	6.5222271962092	6.77185838207011	7.13061021998601	6.91179658993632	6.53178405418114	7.82018617584562	8.64935004645238	8.9987257737838	8.3346247241187	8.82602592756978	9.16222131431375	10.486538590613	10.261818794339
"SMCO4"	"ENSG00000166002"	-2.58753943784874	6.12237626872655	30.9299707700482	1.47837730542972e-05	0.00383999907031998	4.49043379866474	4.04176425465454	4.13746687300708	4.34423087594157	4.24525382131202	4.31625947284952	6.90408729632307	7.31393802688305	4.8056771085447	5.80404021008366	6.98749739680141	6.93977066609518	7.62154941322899
"NUDCD2"	"ENSG00000170584"	-2.33437484785979	7.65977545918666	30.7040014969844	1.55072264782635e-05	0.00383999907031998	5.1039916969195	5.92250102670464	5.82651765296613	5.71172118614183	6.08852978080203	6.78865023485694	7.56307399402027	8.06533629986779	7.22131109754441	8.5202105324989	8.19367541852593	9.32837762443685	8.41578350326982
"BCL2L10"	"ENSG00000137875"	-3.02414081263996	10.5533372375209	30.7007066123493	1.55180577697106e-05	0.00383999907031998	8.04886305673807	8.69147068133367	7.08392740366509	8.5710939344605	7.87094815865057	7.79755219270804	10.1493867149378	10.9787588939587	11.7203374366081	10.5989549918651	11.4269283819379	10.6492661210889	11.6556085550281
"TMEM216"	"ENSG00000187049"	-2.89130276217517	4.38610529346034	30.2657477200279	1.62228893693809e-05	0.00383999907031998	2.26096408508034	2.56420012309526	2.48390424216353	2.26707364871844	1.89813096049654	1.9437897346517	5.01601925863031	5.60540664621262	4.07955786063181	5.13807789973974	6.28927003460195	4.12105067368347	4.06088962434119
"ERCC3"	"ENSG00000163161"	3.14738048339003	5.10379743299224	30.4390973394602	1.64050593806296e-05	0.00383999907031998	6.58341911971415	6.21631853475011	5.40002372609557	6.85046572030685	5.64099635551464	5.7603990352614	3.98236366409241	3.9727693847262	3.16508396277571	2.23097605375269	0.724946683626089	1.43271464205337	2.94860017222037
"ZNF554"	"ENSG00000172006"	3.37628153909564	3.78166883535975	30.2034390109894	1.64549520064621e-05	0.00383999907031998	4.82161885316942	5.07252334543946	3.85795943187656	5.17054408331394	4.86601105802299	4.37868173574032	2.59454517382759	1.63978524031372	2.4178169397986	0.967046573594355	-0.566361935965964	-0.24726609653664	-0.55110229291232
"ANAPC10"	"ENSG00000164162"	-2.36061791012891	7.05205515837033	30.4087936806026	1.65113405639938e-05	0.00383999907031998	4.41925483754184	5.34215096869814	4.91837943796749	5.15702854986661	5.45095321977067	5.70217302864711	6.94654277889846	7.28187359478588	6.50288956489337	7.62805127811643	7.64923926846368	8.73832237927358	7.16115998951475
"NUP37"	"ENSG00000075188"	-2.59912179786013	8.67638631339367	30.3216842150754	1.68210707934185e-05	0.00383999907031998	6.47187781973043	6.60187858096755	6.4609111637021	6.9716199877571	6.67415592937425	7.19303921140685	8.28006712818341	8.68877039306045	7.89863770540694	9.08351769587835	9.76252605755865	10.4355929663064	9.67912346676176
"VDAC3"	"ENSG00000078668"	2.6381256078742	6.15254821287442	30.2886944689656	1.69400260020998e-05	0.00383999907031998	7.29173532396399	6.80929181880788	7.32614759538242	7.03578495294084	7.26503803615991	7.61323343518569	4.60356725209913	4.96715451454207	3.3231351375345	5.17714833267667	4.60797373886052	2.95108558090925	5.20980257232064
"PRR5"	"ENSG00000186654"	4.77087559104734	1.89673032178871	29.9571346278225	1.73422874522468e-05	0.00383999907031998	3.70780374245176	4.38346368392261	3.22219690759147	3.35015049535018	2.00195876567877	0.731076905947125	-1.69095390097411	-0.582355977307168	-0.537405067806572	-0.684028686473453	-1.93031175667606	-1.74818365525938	-2.81030091087875
"DCK"	"ENSG00000156136"	-2.38939144810649	5.87326656425713	29.9004496413863	1.77415383151698e-05	0.00383999907031998	3.43532713412214	4.18873626145135	3.4778736327401	4.57531927572845	4.11048498234602	3.14381582807924	6.46316352609226	6.48476205436656	6.7509196829541	6.97876455017399	5.97727702029878	5.80470647254791	4.2309170946217
"EIF2A"	"ENSG00000144895"	-1.70768028118016	8.79425600916015	29.7888829041721	1.79879271512514e-05	0.00383999907031998	7.51978054979108	7.54089190933038	7.35436131748664	7.61669908876124	7.72475711857608	8.3408519036092	8.63833123985864	9.01652222718772	9.45992043372916	9.48745882228477	8.92519911564139	10.1361296842445	9.76691078141592
"CALM1"	"ENSG00000198668"	-2.14579193301586	10.5413321917728	29.8058052726477	1.80009415917346e-05	0.00383999907031998	8.93811673784772	8.51071914306593	8.49324922605934	8.86359385010783	9.19286547336034	9.96295848184693	10.293198308689	10.7916676901423	10.9195942316337	10.8424610037148	10.7964790008813	12.3891096579157	11.5070210891719
"CTCFL"	"ENSG00000124092"	-1.94194958799065	5.64497758382094	29.7278691733362	1.82285122039212e-05	0.00383999907031998	4.60108277687798	4.73941543307461	3.88519705179429	4.54083037623755	3.77359982938001	3.71245386377232	6.13626900110187	6.25549922854065	7.01275037448312	6.00129893055673	6.46199588559367	5.19956967451624	5.73074166603753
"FBXO43"	"ENSG00000156509"	-2.3355846248698	7.18676651792513	29.8831962854636	1.84798825137411e-05	0.00383999907031998	4.56921236773283	5.32787163044181	4.43379084973398	6.03123532279811	5.6442904720517	4.9593551523382	6.82973588771643	6.61492242336752	7.61933430239156	7.88734331803565	8.42123685359354	7.46570189020384	7.64395446066781
"SEC13"	"ENSG00000157020"	-1.76240942460946	6.61028417081967	29.6374846756927	1.85913999087537e-05	0.00383999907031998	5.59584121779383	5.20291258686809	5.58718402653204	5.42024403324961	5.30580440743717	5.19468860597925	6.61501172290835	7.02791608754799	6.76082208372578	7.12887915729665	7.08192090009475	6.89123637110071	8.05693520393792
"NCBP2"	"ENSG00000114503"	-1.77040939114891	6.78086770499573	29.6025524233632	1.87337603411435e-05	0.00383999907031998	5.43700624490289	5.56423001836953	5.7470096541946	5.51802918871845	5.61558571333769	4.99459648260736	6.73707871284395	7.35585707244994	7.21073422020889	7.7069477553866	7.45222822879682	7.23261086719031	6.96392752619045
"SNRPC"	"ENSG00000124562"	2.70580449486997	5.69510226540373	29.7578467628843	1.89864011850352e-05	0.00383999907031998	6.53737103850182	6.1726376183961	7.34005289560945	6.68000245366181	6.87766185448142	7.424389337631	4.15172053612178	4.53405808477652	1.99992545178177	4.36770320375207	4.00262759752793	4.52753403441103	4.59882061682498
"POLB"	"ENSG00000070501"	-1.84842788677239	8.05306106043645	29.3762248017254	1.96855000502933e-05	0.00383999907031998	6.97171493581073	6.82540893157342	7.09880265754631	6.5466368373189	6.01011944355119	7.09879461674994	8.24997708637471	8.88461286995854	9.07688445605487	8.54303181667969	7.78003573791642	9.09940013062035	8.48976935564601
"MGAT5"	"ENSG00000152127"	2.23194589054905	7.42944004342589	29.5630279621651	1.98040561169498e-05	0.00383999907031998	9.03010596262649	7.91144885369505	7.38079540154101	8.79286924089567	7.85597085180658	8.19329071716111	5.53864455407299	6.16107523166133	6.28865252866908	6.1236571081427	5.52991199654369	4.80508372762058	7.04043867963378
"NGB"	"ENSG00000165553"	7.21663511023156	-0.256868728283942	29.4300027895668	2.02104355913962e-05	0.00383999907031998	2.21243373740984	0.3536346058038	-1.43265054330587	0.359757998223359	-0.345571177465355	1.38583113656333	-3.8729124146148	-3.8729124146148	-2.81162046866893	-3.8729124146148	-3.8729124146148	-3.8729124146148	-3.8729124146148
"TEX30"	"ENSG00000151287"	2.99338988931381	7.35313972369786	29.4453221358973	2.03166956997733e-05	0.00383999907031998	8.27172054434044	8.11163036507692	8.5631686778207	7.97307150948083	8.5965600526854	9.20570174398857	5.59760330079412	5.5352776166009	4.00152726255542	6.33480199720247	3.43841009563394	6.03735615145234	5.74399503985337
